,name,address,postalCode,latitude,longitude,categories
9778,Media Kings, ,15233,40.4617163,-79.9075826,Tech Startup
9779,Nied's Hotel,5438 Butler St,15201,40.48354902827126,-79.94981613993293,Bar
9780,Martin Luther King Jr. Pre K-8, ,15212,40.45477755119573,-80.00527734274799,Elementary School
9781,82 Lincoln, , ,40.4484838928159,-79.96513464450022,Bus Line
9782,Panda  Supermarket,5846 Forbes Ave,15217,40.43792,-79.921181,Grocery Store
9783,OUTrageous Bingo,4905 5th Ave,15213,40.44810521347783,-79.94330595794602,Other Event
9784,Catalyst, , ,40.455876493784764,-79.93906749865319,American Restaurant
9785,Sodexho Management,200 Fleet St,15220,40.421246,-80.048694,Food
9786,Triple B Farms,823 Berry Ln,15063,40.36213708874808,-79.90722565169423,Farm
9787,western pennitentiary, , ,40.475432252321205,-79.9272306350478,Government Building
9788,Au Bon Pain at Skibo Caf,5034 Forbes Ave,15213,40.44399538085107,-79.94216260855148,College Cafeteria
9789,Pennzoil,3401 Beechwood Blvd,15217,40.419749266161055,-79.92754667252147,Automotive Shop
9790,Break area, ,15234,40.37487030029297,-80.00640106201172,EV Charging Station
9791,Welsh Way Steps, , ,40.423713,-79.987617,Trail
9792,Paul St., , ,40.42222186,-80.00697915999999,Other Great Outdoors
9793,Farm & Forest, ,15206,40.464508,-79.93489,Flower Shop
9794,Undergraduate Lounge, , ,40.44093,-79.942611,College & University
9795,Mifflin Avenue UM Church,905 Mifflin Ave,15221,40.436708192359866,-79.89252509455707,Church
9796,Trey's Laundromat,3800 Brighton Rd,15212,40.48454691535845,-80.03611728132627,Laundry Service
9797,Troll's Landing,100 Waterfront Dr,15222,40.463848,-79.977753,Bar
9798,Quantum Theater - Dream of Autumn,3955 Bigelow Blvd,15213,40.452669192516076,-79.95378756813896,Theater
9799,Mark Wolkoff DMD,309 Beverly Rd,15216,40.388661,-80.049818,Dentist's Office
9800,Escalante Estate, , ,40.4726448059082,-79.9257583618164,Art Gallery
9801,Caf D'Amore,5400 Butler St,15201,40.48284546556397,-79.95111434107393,Coffee Shop
9802,Swisshelm Park, , ,40.42655490199546,-79.90972925733776,Neighborhood
9803,Shamrock Building Services Inc,535 Forest Ave,15106,40.409818,-80.076629,Business Service
9804,Garfield Art House,Dearborn St.,15224,40.465802,-79.943137,Art Studio
9805,Playing Cod In The Livingroom, , ,40.402508,-80.08939,Professional & Other Places
9806,Da Broderick transportation network, ,15232,40.451698303222656,-79.93993377685547,Taxi
9807,Perry North, , ,40.48416486958903,-80.01488699592839,Neighborhood
9808,allegheny ophthalmic and orbital associates,420 E North Ave,15212,40.456363815571,-80.002645422793,Eye Doctor
9809,Amazing Books & Records,2030 Murray Ave,15217,40.43388223920538,-79.92302656173706,Used Bookstore
9810,Joshs House, ,15226,40.39144980344174,-80.0485014873441,Gym / Fitness Center
9811,Porked,5203 Interboro Ave,15207,40.369948898574336,-79.91299510002136,Sandwich Place
9812,South Central Zone Desk, , ,40.450514,-79.896985,Police Station
9813,Rainbow Alliance Office,611 WPU,15213,40.44346879918571,-79.95480537414551,Student Center
9814,discount beer n pop,4326 Steubenville Pike,15205,40.4406201839447,-80.092831,Liquor Store
9815,Parking Lot,1920 Carson St, ,40.42867238241537,-79.9781516440391,Parking
9816,Adda Coffee,200 S Highland Ave,15206,40.458808339164065,-79.92526902275421,Coffee Shop
9817,Church Of The Redeemer, , ,40.45428720237165,-79.92425204020073,Non-Profit
9818,Carnegie Mellon Credit Union,University Center,15213,40.44443571783352,-79.94267398096157,Credit Union
9819,LaserWash TouchFree CarWash,1130 Freeport Rd,15238,40.487665535293736,-79.87985079232197,Car Wash
9820,MEC Barber Salon,659 Washington Rd,15228,40.3815478851764,-80.0441571196271,Cosmetics Shop
9821,Voodoo Homestead,205 E 9th Ave,15120,40.40662698977785,-79.90999980129452,Pub
9822,Il Mio Posto Per Dormire!!!!, , ,40.457971,-79.951239,Rest Area
9823,Club Cloud West,5 Cologne St,15203,40.41943533570739,-79.96891720156721,Nightclub
9824,Escher's Palace,3423 Liberty Ave,15201,40.461668024122346,-79.96479840407963,Residential Building (Apartment / Condo)
9825,University Prep,3103 Centre Ave,15219,40.449572915685835,-79.96510733024728,High School
9826,Pittsburgh Tour Company, , ,40.427947,-79.965954,General Entertainment
9827,Mariani's Pleasure Bar Restaurant,4729 Liberty Ave,15224,40.4617,-79.94896,Food
9828,Swissvale Station, ,15218,40.41530220624091,-79.87896848867123,Bus Station
9829,Amy's Office Of Doom, ,15204,40.451299812426896,-80.04590362531961,Conference Room
9830,Water Boat, , ,40.475531749125714,-79.92741098708021,Boat or Ferry
9831,Sidelines Bar And Grill,621 Evergreen Ave,15209,40.485473756845,-79.97241812887775,Sports Bar
9832,Kml, ,15222,40.44973,-79.986016,Grocery Store
9833,Bicycle Heaven,1800 Preble Ave,15233,40.45624095663283,-80.03208472014613,Bike Shop
9834,Mary Hillman Jennings Radiation Oncology Center at UPMC Shadyside,5230 Centre Ave,15232,40.454867,-79.940175,Hospital
9835,Ferris Wheel,2122 Brownsville Rd Ste 4,15210,40.392241,-79.98714573333334,Breakfast Spot
9836,Eastern Suburb, ,15120,40.4042643887458,-79.88225675371048,Record Shop
9837,Step Right Shoes,Coleman Street,15207,40.42609113179668,-79.94160890579224,Shoe Store
9838,American Hungarian Social Association,936 E 8th Ave,15120,40.408939719735066,-79.89614442616408,Bar
9839,PTS- Calian Dorm,616 N Highland Ave,15206,40.46658344890946,-79.9217707113997,College Residence Hall
9840,Dave's BP,4260 Evergreen Rd,15214,40.49582999342199,-80.00776751523291,Gas Station
9841,Pittsburgh Binding Inc,2538 Mission St,15203,40.426276991785066,-79.97046622292775,Building
9842,Cafe Sam,5242 Baum Blvd,15224,40.45616036941783,-79.94029721362487,American Restaurant
9843,Venice Pizzeria,4144 Clairton Blvd (Rt. 51),15227,40.361375,-80.002389,Pizza Place
9844,Scherer Lock & Supply,1242 Brighton Rd,15233,40.45538,-80.015059,Locksmith
9845,MyBed, , ,40.45398794609173,-79.98494614982457,Residential Building (Apartment / Condo)
9846,Beck's Run Rd Traffic, ,15210,40.40538150486391,-79.97789492804685,General Travel
9847,shadyside house tour, ,15232,40.455636115193045,-79.9406303259101,Historic Site
9848,Concordia of the South Hills,1300 Bower Hill Rd,15243,40.37604811041512,-80.07447481155396,Residential Building (Apartment / Condo)
9849,East Coast Crab,2790 Robinson Blvd,15235,40.460161,-79.866096,Seafood Restaurant
9850,Pino Gelato, ,15203,40.428009,-79.965835,Ice Cream Shop
9851,senor center, , ,40.397169,-80.034255,Community Center
9852,Lifetime Auto,5711 Forward Ave,15217,40.42910474097026,-79.92502812421031,Automotive Shop
9853,Uppercut Studios,4 Smithfield St,15222,40.43674875103074,-80.00064139711058,Building
9854,inner city ministries,east liberty blvd,15206,40.46734000325097,-79.92581513195984,Historic Site
9855,1505 deusy,1505, ,40.450401,-80.075315,Residential Building (Apartment / Condo)
9856,Alro Steel,3030  Gregg St.,15106,40.399004,-80.090202,Office
9857,One Planet,850 Ridge Ave,15212,40.45020785842332,-80.01571141097024,Office
9858,Pioneer at West Liberty, , ,40.395180115105205,-80.03410311126939,Road
9859,Bedford Hill Apartments,2129 Bedford Ave,15219,40.44757976687211,-79.97917303847552,Residential Building (Apartment / Condo)
9860,UPMC Pittsburgh Internal Medicine, , ,40.364900959522586,-79.98344419457416,Doctor's Office
9861,The Milk Shake Factory,314 5th Ave,15222,40.44054802996593,-80.00018540742465,Ice Cream Shop
9862,Rite Aid,3210 Banksville Rd,15216,40.399493,-80.04523,Pharmacy
9863,Childhood Development Center,101 Bonvue St,15214,40.49009084701538,-80.01703798770905,College Academic Building
9864,India On Wheels,Bigelow Blvd., ,40.445464706821845,-79.9553118880111,Food Truck
9865,House of Sherry, ,15238,40.492619,-79.864178,Strip Club
9866,Edgebrook Worst Street, ,15226,40.39300719274424,-80.01483785836083,Road
9867,ACLU Pittsburgh,313 Atwood St,15213,40.43943902332238,-79.95527910721846,Non-Profit
9868,Wallace's Tap Room,123 N Highland Ave,15206,40.46236148208927,-79.92478057217924,Lounge
9869,Wabash Tunnel,Woodruff St, ,40.426023538835956,-80.0189434791993,Road
9870,A lil piece of paradise, ,15214,40.49911880493164,-80.01566314697266,Other Nightlife
9871,Field Environmental Inc., ,15208,40.448719500443325,-79.89361309661592,Building
9872,Terror Town,1670 Smallman St,15222,40.449690349293654,-79.9872949719429,General Entertainment
9873,Citizens Bank Supermarket Branch,5550 Centre Ave,15232,40.45644076296891,-79.93459871629966,Bank
9874,Armstrong, , ,40.43340301513672,-79.99240112304688,Playground
9875,Stasnys, ,15205,40.441445,-80.076483,Residential Building (Apartment / Condo)
9876,Coinstar,1717 Cochran Rd,15220,40.391,-80.0598,Bank
9877,Chatham Elementary (Holy Family),Bonvue,15214,40.48972829503164,-80.01348383444817,Elementary School
9878,Morningside Dental,1722 Jancey St,15206,40.48606964021256,-79.92640538313212,Dentist's Office
9879,Coinstar,2021 Wharton St,15203,40.4304,-79.97710000000001,Bank
9880,Mezbaan Indian Restaurant,111 Smithfield St,15222,40.437652,-80.00037,Indian Restaurant
9881,Smithfield Street Bridge,Smithfield Street, ,40.43501326309981,-80.00200420618057,Bridge
9882,the smoke shack, ,15219,40.436430647837426,-79.98428529270545,Hookah Bar
9883,Eat N Park Corporate Office, ,15206,40.45384102758372,-79.92635073041288,Office
9884,Personal A To B Transverser, , ,40.42371436404625,-80.03063142373769,Moving Target
9885,Paul's automotive, ,15212,40.4566,-79.99881,Travel Lounge
9886,Piper's Paradise, , ,40.378256,-80.092042,Residential Building (Apartment / Condo)
9887,Sixth Mount Zion Baptist, ,15206,40.46181648349542,-79.90817134518979,Church
9888,Dookie Beach, , ,40.47051,-80.047288,Beach
9889,Rangos Ballroom,Jared L Cohon University Center,15213,40.443520888775055,-79.94202946438136,Student Center
9890,Joseph Tambellini Restaurant,5701 Bryant St,15206,40.47651121413752,-79.92151533884831,Italian Restaurant
9891,Club Barley,Eben,15226,40.386800556326406,-80.0077416269174,Hotel Bar
9892,Squirrel Hill Jewelers,1925 Murray Ave,15217,40.43519,-79.922729,Jewelry Store
9893,East Ohio St. & Grant St.,603-685 Allegheny Valley Expy,15209,40.4782389067009,-79.96967961709464,Road
9894,Bus Stop: Fifth Ave at Pride St,Fifth  Ave,15219,40.438560485839844,-79.98486328125,Bus Stop
9895,WorkWell 1,25 W Main St,15106,40.406057662395604,-80.08853284929798,Office
9896,Family Vision Care,119 Brownsville Rd,15210,40.4168371967716,-79.98676484641734,Doctor's Office
9897,Liadis Engineering & Surveying, , ,40.40077873759892,-80.04396063553182,Office
9898,Nail Art,3902-4178 Saw Mill Run Blvd,15227,40.36698198,-79.98441059,Miscellaneous Shop
9899,87,Winebiddle St,15224,40.46291861222469,-79.95020339942283,Bus Station
9900,US Post Office,336 4th Ave #1A,15222,40.4384345232029,-80.00008435918295,Post Office
9901,Mel's Mini Market,2139 Pioneer Ave,15226,40.38829881188011,-80.03488540649414,Convenience Store
9902,Litchfield Towers,3990 5th Ave,15213,40.4427294693596,-79.95638629987116,College Residence Hall
9903,Claire's, ,15203,40.427828440449176,-79.96529642692151,Jewelry Store
9904,Commonwealth Press Warehouse,Wharton St.,15203,40.43013202425117,-79.97272221272391,Clothing Store
9905,7-Eleven,1 Bigelow Sq,15219,40.440519658226,-79.9939186685242,Convenience Store
9906,326 Melwood,326 Melwood Avenue, ,40.45311279142409,-79.95103389062639,Residential Building (Apartment / Condo)
9907,Graybar,900 Ridge Ave,15212,40.450471205941405,-80.016336105964,Construction & Landscaping
9908,The Enterprise, ,15207,40.42887968568151,-79.93977241370462,Indie Theater
9909,26 Bus,Chartiers, ,40.45496693377279,-80.06435439565333,Bus Line
9910,AME Zion of Homewood, , ,40.45630125238619,-79.89659273178752,Church
9911,Project 248, , ,40.39608995,-80.09085219,Temple
9912,Where Former Moderators Go to Sit, ,15212,40.45143493884996,-79.999860524462,Fair
9913,Bentley of Pittsburgh,West Liberty,15226,40.408843591341956,-80.01734747852466,Auto Dealership
9914,Love Yogurt,229 Atwood St, ,40.4406327486282,-79.95688535158949,Frozen Yogurt Shop
9915,Millvale Community Center,416 Lincoln Ave,15209,40.480849,-79.972376,Event Space
9916,Body Rockin' Fitness,2010 Murray Ave,15217,40.43442121325352,-79.92281198501587,Athletics & Sports
9917,Family Video,2919 Saw Mill Run Blvd,15227,40.38033992436409,-79.98163790672808,Video Store
9918,Allegheny Podiatry, ,15228,40.379207789575446,-80.045308725775,Doctor's Office
9919,No. 1 Chinese Kitchen,Mt. Oliver Shopping Center,15210,40.4050727511592,-79.99208964050709,Chinese Restaurant
9920,Rite Aid,802 Pennsylvania Ave,15233,40.456435834677194,-80.01582026481628,Pharmacy
9921,Juke, , ,40.46277,-79.95104,Record Shop
9922,Psychology Software Tools,311 23rd Street Ext Ste 200,15215,40.49502332241674,-79.91107102216579,Office
9923,LifeCare, ,15221,40.435491999999996,-79.88139,Medical Center
9924,Sound X-Plosion D J's,922 E 8th Ave,15120,40.409138,-79.89678,Karaoke Bar
9925,Hot Metal Flats, ,15203,40.426429,-79.962969,Residential Building (Apartment / Condo)
9926,PitBatCave, , ,40.45996260361635,-79.94084912192423,Residential Building (Apartment / Condo)
9927,Village at Pennwood,909 West St,15221,40.44782638549805,-79.89376068115234,Hospital
9928,Port Authority of Allegheny County,2235 Beaver Ave,15233,40.461622071700475,-80.0325692538927,Bus Station
9929,airborne promootions, , ,40.42220046604981,-80.01660133365324,Factory
9930,259 Lounge,15 Wible Run Rd,15209,40.49901264093495,-79.9775987039373,Fire Station
9931,woodbine & stanton bus stop, , ,40.481784,-79.938821,Bus Stop
9932,Pittsburgh Athletic Association,4215 5th Ave,15213,40.445118888139405,-79.95453607261872,Gym
9933,Redbox,6320 Shakespeare St,15206,40.458946,-79.921396,Video Store
9934,Stonewater, , ,40.364498,-79.984023,Spa
9935,East End Shopping Center,Highland Ave,15232,40.45905728066832,-79.92570036043671,Shopping Mall
9936,Pizza Taglio,126 South Highland Avenue,15206,40.46034947853435,-79.92508059158237,Pizza Place
9937,Shadyside Hospital, ,15206,40.454706011793284,-79.93907842761207,Emergency Room
9938,"Pittsburgh Bridge Robot ""ARCH""",Fort Duquesne Blvd, ,40.44449329376221,-80.001054,Other Great Outdoors
9939,David Lawrence Hall,3942 Forbes Ave.,15260,40.44238502315497,-79.95542101341222,College Academic Building
9940,Penn Circle Parking Lot, ,15206,40.4540649385694,-79.95353078045305,Parking
9941,Pittsburgh's Little Italy, ,15224,40.46382425914304,-79.94990835459522,Neighborhood
9942,Bubble Technologies Inc.,Bedford Ave,15219,40.4468739574397,-79.98438895248788,Tech Startup
9943,Planet Fitness,Mt Lebanon Blvd,15234,40.36934520054904,-80.03375872518377,Gym / Fitness Center
9944,Rainbow Apparel,2007 Wharton Sq,15203,40.43085357793851,-79.97752896989945,Clothing Store
9945,Mcclure Johnston, , ,40.40899333739212,-79.86772155842375,Building
9946,Crawford Square Parking Lot,Crawford St.,15219,40.4431135,-79.9855047,Parking
9947,Children's School,Margaret Morrison, ,40.4423383143139,-79.94157565891481,General College & University
9948,"Industrial Athletics, Home of CrossFit Alloy",1707 Pennsylvania Ave,15233,40.45338643422597,-80.03181050302042,Gym
9949,Duke's Upper Deck,122 W 8th Ave,15120,40.405484294481674,-79.91286762473946,Bar
9950,Family Game Night, ,15226,40.403127691853264,-80.01677058172004,Gaming Cafe
9951,The River: My Escape Spot, ,15233,40.45397746232982,-80.0342668666809,River
9952,PA Wine & Spirits,1602 Cochran Rd,15220,40.39147145386385,-80.05933910608292,Miscellaneous Shop
9953,PA Wine & Spirits,510 Pine Hollow Rd,15136-1659,40.470409,-80.076562,Miscellaneous Shop
9954,Cancer Center Cafe,Hemlock St,15212,40.45752551383947,-80.00261812030116,Café
9955,Cargill,180 Nichol Ave,15136,40.48208027131732,-80.06176792334549,Office
9956,Grapperia,3801 Butler St,15201,40.467127925142535,-79.9645183941074,Cocktail Bar
9957,Kutz Hair-Barber Shop, , ,40.4077096523438,-79.91157685062655,Salon / Barbershop
9958,The Great Wall, ,15210,40.414679987372836,-79.98779160129082,Chinese Restaurant
9959,City Reformed Presbyterian Church,4215 5th Avenue, ,40.44536209127351,-79.95436670355335,Church
9960,Beerfest,Alfred Street, ,40.45280453107332,-79.92592990333259,Other Great Outdoors
9961,Guardian Angels,1020 Logue St,15220,40.444332668826995,-80.05095737763202,Church
9962,One Pittsburgh HQ,841 California Avenue,15208,40.46191155645534,-80.01779152273717,Office
9963,Eyetique Corporate Office, , ,40.418542571907395,-80.02975388747488,Building
9964,Cupka's Cafe,48 S 27th St,15203,40.4263832759469,-79.97048516314798,American Restaurant
9965,Crafted, , ,40.441123,-79.992081,Burger Joint
9966,Brown Bag Deli,411 Wood St,15222,40.439827,-80.001067,Food
9967,Chalet De Myers,Apt. 914, ,40.44119,-79.986576,Residential Building (Apartment / Condo)
9968,Young Life Office, ,15212,40.45542,-79.999423,Office
9969,Catoma Street, , ,40.462845986098536,-80.0057113599882,Other Great Outdoors
9970,Hedgie's Rehab Center,5145 5th Ave,15232,40.448019,-79.936947,Residential Building (Apartment / Condo)
9971,Unicorn Mansion,Cedarville St,15224,40.45957385,-79.95055895,Speakeasy
9972,Starkamp st,starkamp st, ,40.39387616327049,-80.01568356659254,Road
9973,Unemployment Referee Office, , ,40.444430709543596,-79.88042494817473,Government Building
9974,The Aberdeen,4628 Bayard St,15213,40.45017989007823,-79.94942820907569,Residential Building (Apartment / Condo)
9975,Sick, , ,40.466856,-79.927997,Office
9976,Tools Unlimited, , ,40.369754,-79.912858,Business Service
9977,Tapn dat a$$ ;)), ,15223,40.49421441862781,-79.95776494908381,Strip Club
9978,Skibo Gym Conference Room, , ,40.44108,-79.941003,College Auditorium
9979,Public Theater Parking Garage, , ,40.458502892096085,-80.01493067374288,Parking
9980,Changing area @ silvionis, ,15209,40.49934759880943,-79.9871089198781,Italian Restaurant
9981,Trenton Square Apartments,550-560 S Trenton Ave,15221,40.439657,-79.892488,Residential Building (Apartment / Condo)
9982,Heavenly Nails,976-992 Greentree Rd,15220,40.41852083333333,-80.0457803,Spa
9983,PPD Zone 6,S Main Street, ,40.441958,-80.03221746666667,Building
9984,Taco Bell, ,15241,40.4574397755991,-80.00787642199703,American Restaurant
